pruid,prname,date,numtotal_all_distributed,numtotal_pfizerbiontech_distributed,numtotal_pfizerbiontech_5_11_distributed,numtotal_moderna_distributed,numtotal_astrazeneca_distributed,numtotal_janssen_distributed,numtotal_novavax_distributed,as_of_date,updated,numdelta_all_distributed,numdelta_pfizerbiontech_distributed,numdelta_pfizerbiontech_5_11_distributed,numdelta_moderna_distributed,numdelta_astrazeneca_distributed,numdelta_janssen_distributed,numdelta_novavax_distributed
24,Quebec,2022-04-03,22682919,13916433,1304000,6720276,742110,100,0,2022-03-31,0,,,,,,,
60,Yukon,2022-04-03,100880,8190,5000,87470,20,200,0,2022-03-31,0,,,,,,,
90,Federal allocation,2022-04-03,266752,14814,3130,248348,460,0,0,2022-03-31,0,,,,,,,
1,Canada,2022-04-04,96207360,59326050,4875530,28899470,3061910,44400,0,2022-03-31,0,,,,,,,
35,Ontario,2022-04-04,36377291,22264641,1614000,11320350,1168300,10000,0,2022-03-31,0,,,,,,,
59,British Columbia,2022-04-04,12303950,7532910,381800,3920040,456800,12400,0,2022-03-31,0,,,,,,,
48,Alberta,2022-04-04,11005179,7167225,788000,2721254,318700,10000,0,2022-03-31,0,,,,,,,
47,Saskatchewan,2022-04-04,2998735,2037915,185000,662220,108600,5000,0,2022-03-31,0,,,,,,,
12,Nova Scotia,2022-04-04,2458252,1577592,116200,701500,60960,2000,0,2022-03-31,0,,,,,,,
46,Manitoba,2022-04-04,3736858,2354340,252000,1034308,92960,3250,0,2022-03-31,0,,,,,,,
13,New Brunswick,2022-04-04,2151445,1328295,112000,648950,61500,700,0,2022-03-31,0,,,,,,,
10,Newfoundland and Labrador,2022-04-04,1483384,818610,68000,555224,41300,250,0,2022-03-31,0,,,,,,,
11,Prince Edward Island,2022-04-04,424575,273495,24000,116380,10200,500,0,2022-03-31,0,,,,,,,
61,Northwest Territories,2022-04-04,113510,14040,8000,91470,0,0,0,2022-03-31,0,,,,,,,
62,Nunavut,2022-04-04,103630,17550,14400,71680,0,0,0,2022-03-31,0,,,,,,,
24,Quebec,2022-04-04,22682919,13916433,1304000,6720276,742110,100,0,2022-03-31,0,,,,,,,
60,Yukon,2022-04-04,100880,8190,5000,87470,20,200,0,2022-03-31,0,,,,,,,
90,Federal allocation,2022-04-04,266752,14814,3130,248348,460,0,0,2022-03-31,0,,,,,,,
1,Canada,2022-04-05,96207360,59326050,4875530,28899470,3061910,44400,0,2022-03-31,0,,,,,,,
35,Ontario,2022-04-05,36377291,22264641,1614000,11320350,1168300,10000,0,2022-03-31,0,,,,,,,
59,British Columbia,2022-04-05,12303950,7532910,381800,3920040,456800,12400,0,2022-03-31,0,,,,,,,
48,Alberta,2022-04-05,11005179,7167225,788000,2721254,318700,10000,0,2022-03-31,0,,,,,,,
47,Saskatchewan,2022-04-05,2998735,2037915,185000,662220,108600,5000,0,2022-03-31,0,,,,,,,
12,Nova Scotia,2022-04-05,2458252,1577592,116200,701500,60960,2000,0,2022-03-31,0,,,,,,,
46,Manitoba,2022-04-05,3736858,2354340,252000,1034308,92960,3250,0,2022-03-31,0,,,,,,,
13,New Brunswick,2022-04-05,2151445,1328295,112000,648950,61500,700,0,2022-03-31,0,,,,,,,
10,Newfoundland and Labrador,2022-04-05,1483384,818610,68000,555224,41300,250,0,2022-03-31,0,,,,,,,
11,Prince Edward Island,2022-04-05,424575,273495,24000,116380,10200,500,0,2022-03-31,0,,,,,,,
61,Northwest Territories,2022-04-05,113510,14040,8000,91470,0,0,0,2022-03-31,0,,,,,,,
62,Nunavut,2022-04-05,103630,17550,14400,71680,0,0,0,2022-03-31,0,,,,,,,
24,Quebec,2022-04-05,22682919,13916433,1304000,6720276,742110,100,0,2022-03-31,0,,,,,,,
60,Yukon,2022-04-05,100880,8190,5000,87470,20,200,0,2022-03-31,0,,,,,,,
90,Federal allocation,2022-04-05,266752,14814,3130,248348,460,0,0,2022-03-31,0,,,,,,,
1,Canada,2022-04-06,96207360,59326050,4875530,28899470,3061910,44400,0,2022-03-31,0,,,,,,,
35,Ontario,2022-04-06,36377291,22264641,1614000,11320350,1168300,10000,0,2022-03-31,0,,,,,,,
59,British Columbia,2022-04-06,12303950,7532910,381800,3920040,456800,12400,0,2022-03-31,0,,,,,,,
48,Alberta,2022-04-06,11005179,7167225,788000,2721254,318700,10000,0,2022-03-31,0,,,,,,,
47,Saskatchewan,2022-04-06,2998735,2037915,185000,662220,108600,5000,0,2022-03-31,0,,,,,,,
12,Nova Scotia,2022-04-06,2458252,1577592,116200,701500,60960,2000,0,2022-03-31,0,,,,,,,
46,Manitoba,2022-04-06,3736858,2354340,252000,1034308,92960,3250,0,2022-03-31,0,,,,,,,
13,New Brunswick,2022-04-06,2151445,1328295,112000,648950,61500,700,0,2022-03-31,0,,,,,,,
10,Newfoundland and Labrador,2022-04-06,1483384,818610,68000,555224,41300,250,0,2022-03-31,0,,,,,,,
11,Prince Edward Island,2022-04-06,424575,273495,24000,116380,10200,500,0,2022-03-31,0,,,,,,,
61,Northwest Territories,2022-04-06,113510,14040,8000,91470,0,0,0,2022-03-31,0,,,,,,,
62,Nunavut,2022-04-06,103630,17550,14400,71680,0,0,0,2022-03-31,0,,,,,,,
24,Quebec,2022-04-06,22682919,13916433,1304000,6720276,742110,100,0,2022-03-31,0,,,,,,,
60,Yukon,2022-04-06,100880,8190,5000,87470,20,200,0,2022-03-31,0,,,,,,,
90,Federal allocation,2022-04-06,266752,14814,3130,248348,460,0,0,2022-03-31,0,,,,,,,
1,Canada,2022-04-07,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,1,53820,,,2000,,,51820
35,Ontario,2022-04-07,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,1,10000,,,,,,10000
59,British Columbia,2022-04-07,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,1,6600,,,,,,6600
48,Alberta,2022-04-07,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,1,10000,,,,,,10000
47,Saskatchewan,2022-04-07,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,1,4200,,,,,,4200
12,Nova Scotia,2022-04-07,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,1,1000,,,,,,1000
46,Manitoba,2022-04-07,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,1,10300,,,,,,10300
13,New Brunswick,2022-04-07,2153945,1328295,112000,650950,61500,700,500,2022-04-07,1,2500,,,2000,,,500
10,Newfoundland and Labrador,2022-04-07,1483584,818610,68000,555224,41300,250,200,2022-04-07,1,200,,,,,,200
11,Prince Edward Island,2022-04-07,424975,273495,24000,116380,10200,500,400,2022-04-07,1,400,,,,,,400
61,Northwest Territories,2022-04-07,114610,14040,8000,91470,0,0,1100,2022-04-07,1,1100,,,,,,1100
62,Nunavut,2022-04-07,103630,17550,14400,71680,0,0,0,2022-04-07,1,,,,,,,
24,Quebec,2022-04-07,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,1,7500,,,,,,7500
60,Yukon,2022-04-07,100880,8190,5000,87470,20,200,0,2022-04-07,1,,,,,,,
90,Federal allocation,2022-04-07,266772,14814,3130,248348,460,0,20,2022-04-07,1,20,,,,,,20
1,Canada,2022-04-08,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-08,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-08,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-08,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-08,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-08,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-08,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-08,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-08,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-08,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-08,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-08,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-08,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-08,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-08,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-09,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-09,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-09,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-09,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-09,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-09,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-09,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-09,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-09,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-09,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-09,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-09,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-09,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-09,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-09,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-10,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-10,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-10,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-10,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-10,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-10,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-10,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-10,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-10,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-10,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-10,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-10,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-10,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-10,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-10,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-11,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-11,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-11,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-11,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-11,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-11,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-11,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-11,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-11,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-11,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-11,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-11,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-11,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-11,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-11,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-12,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-12,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-12,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-12,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-12,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-12,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-12,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-12,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-12,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-12,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-12,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-12,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-12,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-12,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-12,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-13,96261180,59326050,4875530,28901470,3061910,44400,51820,2022-04-07,0,,,,,,,
35,Ontario,2022-04-13,36387291,22264641,1614000,11320350,1168300,10000,10000,2022-04-07,0,,,,,,,
59,British Columbia,2022-04-13,12310550,7532910,381800,3920040,456800,12400,6600,2022-04-07,0,,,,,,,
48,Alberta,2022-04-13,11015179,7167225,788000,2721254,318700,10000,10000,2022-04-07,0,,,,,,,
47,Saskatchewan,2022-04-13,3002935,2037915,185000,662220,108600,5000,4200,2022-04-07,0,,,,,,,
12,Nova Scotia,2022-04-13,2459252,1577592,116200,701500,60960,2000,1000,2022-04-07,0,,,,,,,
46,Manitoba,2022-04-13,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-07,0,,,,,,,
13,New Brunswick,2022-04-13,2153945,1328295,112000,650950,61500,700,500,2022-04-07,0,,,,,,,
10,Newfoundland and Labrador,2022-04-13,1483584,818610,68000,555224,41300,250,200,2022-04-07,0,,,,,,,
11,Prince Edward Island,2022-04-13,424975,273495,24000,116380,10200,500,400,2022-04-07,0,,,,,,,
61,Northwest Territories,2022-04-13,114610,14040,8000,91470,0,0,1100,2022-04-07,0,,,,,,,
62,Nunavut,2022-04-13,103630,17550,14400,71680,0,0,0,2022-04-07,0,,,,,,,
24,Quebec,2022-04-13,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-07,0,,,,,,,
60,Yukon,2022-04-13,100880,8190,5000,87470,20,200,0,2022-04-07,0,,,,,,,
90,Federal allocation,2022-04-13,266772,14814,3130,248348,460,0,20,2022-04-07,0,,,,,,,
1,Canada,2022-04-14,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,1,266028,155628,16300,73820,100,,20180
35,Ontario,2022-04-14,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,1,20000,,,,,,20000
59,British Columbia,2022-04-14,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,1,22480,4680,16000,1800,,,
48,Alberta,2022-04-14,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,1,200930,150930,,50000,,,
47,Saskatchewan,2022-04-14,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,1,-30,,,-30,,,
12,Nova Scotia,2022-04-14,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,1,,,,,,,
46,Manitoba,2022-04-14,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,1,,,,,,,
13,New Brunswick,2022-04-14,2173945,1328295,112000,670950,61500,700,500,2022-04-14,1,20000,,,20000,,,
10,Newfoundland and Labrador,2022-04-14,1483584,818610,68000,555224,41300,250,200,2022-04-14,1,,,,,,,
11,Prince Edward Island,2022-04-14,425075,273495,24000,116380,10300,500,400,2022-04-14,1,100,,,,100,,
61,Northwest Territories,2022-04-14,114610,14040,8000,91470,0,0,1100,2022-04-14,1,,,,,,,
62,Nunavut,2022-04-14,105630,17550,14400,73680,0,0,0,2022-04-14,1,2000,,,2000,,,
24,Quebec,2022-04-14,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,1,,,,,,,
60,Yukon,2022-04-14,101280,8190,5300,87470,20,200,100,2022-04-14,1,400,,300,,,,100
90,Federal allocation,2022-04-14,266920,14832,3130,248398,460,0,100,2022-04-14,1,148,18,,50,,,80
1,Canada,2022-04-15,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,0,,,,,,,
35,Ontario,2022-04-15,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,0,,,,,,,
59,British Columbia,2022-04-15,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,0,,,,,,,
48,Alberta,2022-04-15,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,0,,,,,,,
47,Saskatchewan,2022-04-15,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,0,,,,,,,
12,Nova Scotia,2022-04-15,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,0,,,,,,,
46,Manitoba,2022-04-15,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,0,,,,,,,
13,New Brunswick,2022-04-15,2173945,1328295,112000,670950,61500,700,500,2022-04-14,0,,,,,,,
10,Newfoundland and Labrador,2022-04-15,1483584,818610,68000,555224,41300,250,200,2022-04-14,0,,,,,,,
11,Prince Edward Island,2022-04-15,425075,273495,24000,116380,10300,500,400,2022-04-14,0,,,,,,,
61,Northwest Territories,2022-04-15,114610,14040,8000,91470,0,0,1100,2022-04-14,0,,,,,,,
62,Nunavut,2022-04-15,105630,17550,14400,73680,0,0,0,2022-04-14,0,,,,,,,
24,Quebec,2022-04-15,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,0,,,,,,,
60,Yukon,2022-04-15,101280,8190,5300,87470,20,200,100,2022-04-14,0,,,,,,,
90,Federal allocation,2022-04-15,266920,14832,3130,248398,460,0,100,2022-04-14,0,,,,,,,
1,Canada,2022-04-16,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,0,,,,,,,
35,Ontario,2022-04-16,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,0,,,,,,,
59,British Columbia,2022-04-16,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,0,,,,,,,
48,Alberta,2022-04-16,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,0,,,,,,,
47,Saskatchewan,2022-04-16,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,0,,,,,,,
12,Nova Scotia,2022-04-16,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,0,,,,,,,
46,Manitoba,2022-04-16,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,0,,,,,,,
13,New Brunswick,2022-04-16,2173945,1328295,112000,670950,61500,700,500,2022-04-14,0,,,,,,,
10,Newfoundland and Labrador,2022-04-16,1483584,818610,68000,555224,41300,250,200,2022-04-14,0,,,,,,,
11,Prince Edward Island,2022-04-16,425075,273495,24000,116380,10300,500,400,2022-04-14,0,,,,,,,
61,Northwest Territories,2022-04-16,114610,14040,8000,91470,0,0,1100,2022-04-14,0,,,,,,,
62,Nunavut,2022-04-16,105630,17550,14400,73680,0,0,0,2022-04-14,0,,,,,,,
24,Quebec,2022-04-16,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,0,,,,,,,
60,Yukon,2022-04-16,101280,8190,5300,87470,20,200,100,2022-04-14,0,,,,,,,
90,Federal allocation,2022-04-16,266920,14832,3130,248398,460,0,100,2022-04-14,0,,,,,,,
1,Canada,2022-04-17,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,0,,,,,,,
35,Ontario,2022-04-17,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,0,,,,,,,
59,British Columbia,2022-04-17,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,0,,,,,,,
48,Alberta,2022-04-17,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,0,,,,,,,
47,Saskatchewan,2022-04-17,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,0,,,,,,,
12,Nova Scotia,2022-04-17,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,0,,,,,,,
46,Manitoba,2022-04-17,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,0,,,,,,,
13,New Brunswick,2022-04-17,2173945,1328295,112000,670950,61500,700,500,2022-04-14,0,,,,,,,
10,Newfoundland and Labrador,2022-04-17,1483584,818610,68000,555224,41300,250,200,2022-04-14,0,,,,,,,
11,Prince Edward Island,2022-04-17,425075,273495,24000,116380,10300,500,400,2022-04-14,0,,,,,,,
61,Northwest Territories,2022-04-17,114610,14040,8000,91470,0,0,1100,2022-04-14,0,,,,,,,
62,Nunavut,2022-04-17,105630,17550,14400,73680,0,0,0,2022-04-14,0,,,,,,,
24,Quebec,2022-04-17,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,0,,,,,,,
60,Yukon,2022-04-17,101280,8190,5300,87470,20,200,100,2022-04-14,0,,,,,,,
90,Federal allocation,2022-04-17,266920,14832,3130,248398,460,0,100,2022-04-14,0,,,,,,,
1,Canada,2022-04-18,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,0,,,,,,,
35,Ontario,2022-04-18,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,0,,,,,,,
59,British Columbia,2022-04-18,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,0,,,,,,,
48,Alberta,2022-04-18,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,0,,,,,,,
47,Saskatchewan,2022-04-18,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,0,,,,,,,
12,Nova Scotia,2022-04-18,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,0,,,,,,,
46,Manitoba,2022-04-18,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,0,,,,,,,
13,New Brunswick,2022-04-18,2173945,1328295,112000,670950,61500,700,500,2022-04-14,0,,,,,,,
10,Newfoundland and Labrador,2022-04-18,1483584,818610,68000,555224,41300,250,200,2022-04-14,0,,,,,,,
11,Prince Edward Island,2022-04-18,425075,273495,24000,116380,10300,500,400,2022-04-14,0,,,,,,,
61,Northwest Territories,2022-04-18,114610,14040,8000,91470,0,0,1100,2022-04-14,0,,,,,,,
62,Nunavut,2022-04-18,105630,17550,14400,73680,0,0,0,2022-04-14,0,,,,,,,
24,Quebec,2022-04-18,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,0,,,,,,,
60,Yukon,2022-04-18,101280,8190,5300,87470,20,200,100,2022-04-14,0,,,,,,,
90,Federal allocation,2022-04-18,266920,14832,3130,248398,460,0,100,2022-04-14,0,,,,,,,
1,Canada,2022-04-19,96527208,59481678,4891830,28975290,3062010,44400,72000,2022-04-14,0,,,,,,,
35,Ontario,2022-04-19,36407291,22264641,1614000,11320350,1168300,10000,30000,2022-04-14,0,,,,,,,
59,British Columbia,2022-04-19,12333030,7537590,397800,3921840,456800,12400,6600,2022-04-14,0,,,,,,,
48,Alberta,2022-04-19,11216109,7318155,788000,2771254,318700,10000,10000,2022-04-14,0,,,,,,,
47,Saskatchewan,2022-04-19,3002905,2037915,185000,662190,108600,5000,4200,2022-04-14,0,,,,,,,
12,Nova Scotia,2022-04-19,2459252,1577592,116200,701500,60960,2000,1000,2022-04-14,0,,,,,,,
46,Manitoba,2022-04-19,3747158,2354340,252000,1034308,92960,3250,10300,2022-04-14,0,,,,,,,
13,New Brunswick,2022-04-19,2173945,1328295,112000,670950,61500,700,500,2022-04-14,0,,,,,,,
10,Newfoundland and Labrador,2022-04-19,1483584,818610,68000,555224,41300,250,200,2022-04-14,0,,,,,,,
11,Prince Edward Island,2022-04-19,425075,273495,24000,116380,10300,500,400,2022-04-14,0,,,,,,,
61,Northwest Territories,2022-04-19,114610,14040,8000,91470,0,0,1100,2022-04-14,0,,,,,,,
62,Nunavut,2022-04-19,105630,17550,14400,73680,0,0,0,2022-04-14,0,,,,,,,
24,Quebec,2022-04-19,22690419,13916433,1304000,6720276,742110,100,7500,2022-04-14,0,,,,,,,
